Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
15.jpg,malignant,1418.4375,2186.0,1157.4609375,2036.0,0.9781866099713961,0.9663826776981517,0.9822000286423892,0.9686894472980039,5.5625,8.572549019607843,4.5390625,7.984313725490196,0.7208618617701639,0.7629598426874613,0.7055292539942946,0.7553232875660676,0.5522635792310949,0.540189383641373,0.5561180697290405,0.5423464104614186,0.7431443865300302,0.7349757707852504,0.7457332430092147,0.736441722379591,0.948841931301316,0.9213291952153829,0.9582544411321132,0.9267274663579689
16.jpg,malignant,954.2578125,1622.0,926.3671875,1384.0,0.9853249805846892,0.9750561313935964,0.9857538955571618,0.9787162058253622,3.7421875,6.36078431372549,3.6328125,5.427450980392157,0.6312988063034399,0.6709764099215757,0.6295547005235977,0.6578453587857223,0.6153652150389873,0.6045248765262111,0.6157817315230321,0.60801580535449,0.7844521751126625,0.7775119783811766,0.7847176125989731,0.7797536824885728,0.9603559155638937,0.9327925508755507,0.9615146153177673,0.9426540631391873
18.jpg,malignant,2466.328125,3762.0,1884.609375,3264.0,0.9620716617199274,0.9421462184357027,0.9710176025743549,0.9498046935072125,9.671875,14.75294117647059,7.390625,12.799999999999999,0.8510948934131088,0.9110429748019444,0.8210090051936472,0.8891371190181753,0.4667362068525327,0.4484358036368764,0.47508368738886486,0.4552668797867203,0.6831809473723142,0.669653495202464,0.689263148143628,0.6747346736212096,0.9236494629794637,0.8836054867208222,0.9416578287387503,0.8990133728486879
19.jpg,malignant,2099.765625,3200.0,1681.40625,2952.0,0.9677088299295666,0.9507889152031495,0.9741425545166549,0.9546027742749055,8.234375,12.549019607843137,6.59375,11.576470588235294,0.8136781782339868,0.8675267280986019,0.791240857450827,0.8561622017183822,0.48996378393000883,0.4737861424664248,0.4960234837750205,0.47723922632897375,0.6999741309005704,0.6883212494659923,0.7042893466289409,0.6908250330792695,0.9325552983760893,0.8973521143209037,0.9459930472764889,0.9053073254610337
2.jpg,malignant,1227.1875,1654.0,659.4140625,1568.0,0.9811277412112078,0.9745640205456279,0.989859224579399,0.9758865684495432,4.8125,6.486274509803922,2.5859375,6.149019607843137,0.6946381427892458,0.719901679741204,0.6585357124585807,0.7151768422770509,0.5690055207131872,0.5617808672351347,0.5774838037428512,0.5630379019928602,0.7543245460099964,0.7495204248285263,0.7599235512489735,0.7503585156395975,0.954245937262494,0.9384747485414734,0.9754146188861779,0.9416737640344802
20.jpg,malignant,1350.703125,2140.0,1041.9140625,1864.0,0.9792282606188294,0.9670900870421062,0.9839769620997754,0.9713345431058347,5.296875,8.392156862745098,4.0859375,7.309803921568627,0.7174297617424652,0.7611095392254927,0.6989219388756975,0.7468197753812764,0.5528266077800605,0.5404165125618587,0.5574006495022947,0.5443996719092308,0.7435231050747922,0.7351302691100801,0.7465926931749967,0.737834447494308,0.9513344376343638,0.9230626655198909,0.9624600455498116,0.9329854245462975
21.jpg,malignant,1633.59375,2672.0,1506.09375,2384.0,0.9748778373266078,0.9589087441946298,0.9768385914864823,0.9633377418263462,6.40625,10.47843137254902,5.90625,9.349019607843138,0.8102510167333336,0.8643710789345107,0.8029973412453701,0.850162419519834,0.4757539209866698,0.4607643940217001,0.4776200301754434,0.46484907904436246,0.6897491725161182,0.6787962831525377,0.6911005933838021,0.6817984152550975,0.9497302368464207,0.917788644506911,0.9536537305559684,0.9266497486917948
22.jpg,malignant,398.4375,642.0,410.390625,536.0,0.9938726432503922,0.9901270261126318,0.9936888225479039,0.9917571432965275,1.5625,2.5176470588235293,1.609375,2.1019607843137256,0.2782268707115598,0.29432989730307907,0.27902833804471583,0.2878497078348587,0.8692798072143226,0.8651404269584896,0.8690982702153318,0.8667410373764208,0.9323517615226147,0.9301292528237619,0.9322544020895432,0.9309892788729743,0.9508349767521853,0.9210679897732553,0.9493600260547509,0.9341003777546182
23.jpg,malignant,274.921875,356.0,149.4140625,350.0,0.9957721238427706,0.9945252668163505,0.9977022412188971,0.9946175376003445,1.078125,1.396078431372549,0.5859375,1.3725490196078431,0.13043210178850617,0.1358428713481835,0.12176453548672352,0.1354791498442437,0.9514455495069505,0.9500409245490267,0.9533631009369894,0.9501321949192639,0.9754207038539578,0.9747004281054906,0.9764031446779499,0.9747472466846284,0.9046566730999437,0.8770097299436744,0.9481829745108391,0.8790825996637247
25.jpg,malignant,510.0,758.0,410.390625,678.0000000000001,0.9921569833605018,0.9883431242887459,0.9936888225479039,0.9895734014086675,2.0,2.9725490196078432,1.609375,2.658823529411765,0.44600366042135586,0.4632168228285426,0.4390038651732711,0.4581524372309824,0.7529028498654363,0.7483768791496365,0.7544130299944733,0.7495800055608105,0.867699746378571,0.8650877869613213,0.8685695308923019,0.8657828859251091,0.9672267933013734,0.9514495619764773,0.9736278102346989,0.9565736187599625
